event_id,review_id,treated_repo,treated_path,adoption_date,adjudicated_carrier,adjudicated_components,control_repo,match_rank,match_distance,candidate_stage,exact_language,exact_owner_type,exact_star_cell,exact_pr_activity_cell,treated_primaryLanguage,control_primaryLanguage,treated_ownerType,control_ownerType,treated_seedStarCell,control_seedStarCell,treated_pr_activity_cell,control_pr_activity_cell,treated_stars,control_stars,treated_pull_requests_total,control_pull_requests_total,treated_issues_total,control_issues_total,treated_governance_maturity_score,control_governance_maturity_score,treated_age_days,control_age_days
FTE101,FCR-0324,GoXLR-on-Linux/goxlr-utility,AI_POLICY.md,2026-02-08T22:12:20Z,standalone_ai_policy,authorship_or_provenance;disclosure;human_responsibility;maintainer_review_discretion;restriction_or_ban,lichess-org/fishnet,3,0.983852,language_owner_star_prcell,True,True,True,True,Rust,Rust,Organization,Organization,200-999,200-999,0000-0099,0000-0099,966,895,99,84,151,182,,,1589,3714
FTE101,FCR-0324,GoXLR-on-Linux/goxlr-utility,AI_POLICY.md,2026-02-08T22:12:20Z,standalone_ai_policy,authorship_or_provenance;disclosure;human_responsibility;maintainer_review_discretion;restriction_or_ban,ImageOptim/libimagequant,4,1.220493,language_owner_star_prcell,True,True,True,True,Rust,Rust,Organization,Organization,200-999,200-999,0000-0099,0000-0099,966,908,99,52,151,64,,,1589,3476
FTE101,FCR-0324,GoXLR-on-Linux/goxlr-utility,AI_POLICY.md,2026-02-08T22:12:20Z,standalone_ai_policy,authorship_or_provenance;disclosure;human_responsibility;maintainer_review_discretion;restriction_or_ban,ravendevteam/alternet,5,1.744995,language_owner_star_prcell,True,True,True,True,Rust,Rust,Organization,Organization,200-999,200-999,0000-0099,0000-0099,966,964,99,18,151,86,,,1589,276
FTE102,FCR-0256,metabrainz/picard,.github/PULL_REQUEST_TEMPLATE.md,2026-02-09T18:11:58Z,pr_template,disclosure;model_tool_usage_detail;process_requirement,getzep/zep,1,4.077732,language_owner,True,True,True,False,Python,Python,Organization,Organization,1000-4999,1000-4999,3000-9999,0100-0499,4837,4526,3140,378,0,0,5.0,5.0,5382,1108
FTE102,FCR-0256,metabrainz/picard,.github/PULL_REQUEST_TEMPLATE.md,2026-02-09T18:11:58Z,pr_template,disclosure;model_tool_usage_detail;process_requirement,intuitem/ciso-assistant-community,2,4.571329,language_owner,True,True,True,True,Python,Python,Organization,Organization,1000-4999,1000-4999,3000-9999,3000-9999,4837,4012,3140,3208,0,719,5.0,5.0,5382,964
FTE102,FCR-0256,metabrainz/picard,.github/PULL_REQUEST_TEMPLATE.md,2026-02-09T18:11:58Z,pr_template,disclosure;model_tool_usage_detail;process_requirement,ansible/ansible-lint,3,4.634942,language_owner,True,True,True,True,Python,Python,Organization,Organization,1000-4999,1000-4999,3000-9999,3000-9999,4837,3859,3140,3052,0,1518,5.0,5.0,5382,4653
FTE102,FCR-0256,metabrainz/picard,.github/PULL_REQUEST_TEMPLATE.md,2026-02-09T18:11:58Z,pr_template,disclosure;model_tool_usage_detail;process_requirement,dry-python/returns,4,5.055259,language_owner,True,True,True,False,Python,Python,Organization,Organization,1000-4999,1000-4999,3000-9999,1000-2999,4837,4277,3140,1957,0,436,5.0,5.0,5382,2662
FTE102,FCR-0256,metabrainz/picard,.github/PULL_REQUEST_TEMPLATE.md,2026-02-09T18:11:58Z,pr_template,disclosure;model_tool_usage_detail;process_requirement,Kinto/kinto,5,5.193753,language_owner,True,True,True,False,Python,Python,Organization,Organization,1000-4999,1000-4999,3000-9999,1000-2999,4837,4418,3140,2913,0,786,5.0,5.0,5382,4093
FTE103,FCR-0287,purpleidea/mgmt,docs/contributing.md,2026-02-09T21:02:33Z,contributing_guide,disclosure;human_responsibility;restriction_or_ban,databus23/helm-diff,1,1.101581,language_owner,True,True,True,True,Go,Go,User,User,1000-4999,1000-4999,0500-0999,0500-0999,4241,3415,593,623,312,368,4.0,3.0,3881,3357
FTE103,FCR-0287,purpleidea/mgmt,docs/contributing.md,2026-02-09T21:02:33Z,contributing_guide,disclosure;human_responsibility;restriction_or_ban,alexellis/arkade,2,1.325211,language_owner,True,True,True,True,Go,Go,User,User,1000-4999,1000-4999,0500-0999,0500-0999,4241,4578,593,763,312,490,4.0,5.0,3881,2266
FTE103,FCR-0287,purpleidea/mgmt,docs/contributing.md,2026-02-09T21:02:33Z,contributing_guide,disclosure;human_responsibility;restriction_or_ban,hahwul/dalfox,3,3.269927,language_owner,True,True,True,True,Go,Go,User,User,1000-4999,1000-4999,0500-0999,0500-0999,4241,4961,593,509,312,386,4.0,7.0,3881,2220
FTE103,FCR-0287,purpleidea/mgmt,docs/contributing.md,2026-02-09T21:02:33Z,contributing_guide,disclosure;human_responsibility;restriction_or_ban,muety/wakapi,4,3.463981,language_owner,True,True,True,False,Go,Go,User,User,1000-4999,1000-4999,0500-0999,0100-0499,4241,4298,593,183,312,691,4.0,3.0,3881,2547
FTE103,FCR-0287,purpleidea/mgmt,docs/contributing.md,2026-02-09T21:02:33Z,contributing_guide,disclosure;human_responsibility;restriction_or_ban,aldinokemal/go-whatsapp-web-multidevice,5,3.49583,language_owner,True,True,True,False,Go,Go,User,User,1000-4999,1000-4999,0500-0999,0100-0499,4241,3888,593,225,312,297,4.0,3.0,3881,1552
FTE104,FCR-0112,joshuadavidthomas/django-language-server,CONTRIBUTING.md,2026-02-13T08:31:01Z,contributing_guide,human_responsibility;verification_testing;maintainer_review_discretion,riii111/sabiql,1,0.415514,language_owner_star_prcell,True,True,True,True,Rust,Rust,User,User,50-199,50-199,0100-0499,0100-0499,181,185,409,281,92,85,,,522,135
FTE104,FCR-0112,joshuadavidthomas/django-language-server,CONTRIBUTING.md,2026-02-13T08:31:01Z,contributing_guide,human_responsibility;verification_testing;maintainer_review_discretion,nick42d/youtui,2,0.590041,language_owner_star_prcell,True,True,True,True,Rust,Rust,User,User,50-199,50-199,0100-0499,0100-0499,181,179,409,245,92,115,,,522,945
FTE104,FCR-0112,joshuadavidthomas/django-language-server,CONTRIBUTING.md,2026-02-13T08:31:01Z,contributing_guide,human_responsibility;verification_testing;maintainer_review_discretion,akiradeveloper/sorock,3,0.870698,language_owner_star_prcell,True,True,True,True,Rust,Rust,User,User,50-199,50-199,0100-0499,0100-0499,181,198,409,353,92,139,,,522,2067
FTE104,FCR-0112,joshuadavidthomas/django-language-server,CONTRIBUTING.md,2026-02-13T08:31:01Z,contributing_guide,human_responsibility;verification_testing;maintainer_review_discretion,guoqingbao/vllm.rs,4,1.16757,language_owner_star_prcell,True,True,True,True,Rust,Rust,User,User,50-199,50-199,0100-0499,0100-0499,181,195,409,155,92,181,,,522,326
FTE104,FCR-0112,joshuadavidthomas/django-language-server,CONTRIBUTING.md,2026-02-13T08:31:01Z,contributing_guide,human_responsibility;verification_testing;maintainer_review_discretion,dgunzy/flux9s,5,1.371574,language_owner_star_prcell,True,True,True,True,Rust,Rust,User,User,50-199,50-199,0100-0499,0100-0499,181,191,409,133,92,30,,,522,182
FTE105,FCR-0139,pop-os/libcosmic,.github/PULL_REQUEST_TEMPLATE.md,2026-02-13T19:36:03Z,pr_template,disclosure;human_responsibility;process_requirement;restriction_or_ban,topiary/topiary,1,0.541663,language_owner_star_prcell,True,True,True,True,Rust,Rust,Organization,Organization,200-999,200-999,0500-0999,0500-0999,857,823,902,757,357,451,,,1640,1438
FTE105,FCR-0139,pop-os/libcosmic,.github/PULL_REQUEST_TEMPLATE.md,2026-02-13T19:36:03Z,pr_template,disclosure;human_responsibility;process_requirement;restriction_or_ban,duckdb/duckdb-rs,2,0.63404,language_owner_star_prcell,True,True,True,True,Rust,Rust,Organization,Organization,200-999,200-999,0500-0999,0500-0999,857,902,902,502,357,248,,,1640,1799
FTE105,FCR-0139,pop-os/libcosmic,.github/PULL_REQUEST_TEMPLATE.md,2026-02-13T19:36:03Z,pr_template,disclosure;human_responsibility;process_requirement;restriction_or_ban,ki-editor/ki-editor,3,0.63819,language_owner_star_prcell,True,True,True,True,Rust,Rust,Organization,Organization,200-999,200-999,0500-0999,0500-0999,857,922,902,796,357,758,,,1640,1133
FTE105,FCR-0139,pop-os/libcosmic,.github/PULL_REQUEST_TEMPLATE.md,2026-02-13T19:36:03Z,pr_template,disclosure;human_responsibility;process_requirement;restriction_or_ban,winnow-rs/winnow,4,0.689381,language_owner_star_prcell,True,True,True,True,Rust,Rust,Organization,Organization,200-999,200-999,0500-0999,0500-0999,857,889,902,585,357,179,,,1640,1308
FTE105,FCR-0139,pop-os/libcosmic,.github/PULL_REQUEST_TEMPLATE.md,2026-02-13T19:36:03Z,pr_template,disclosure;human_responsibility;process_requirement;restriction_or_ban,gimli-rs/object,5,0.933241,language_owner_star_prcell,True,True,True,True,Rust,Rust,Organization,Organization,200-999,200-999,0500-0999,0500-0999,857,819,902,651,357,231,,,1640,3552
FTE108,FCR-0348,jackc/pgx,CONTRIBUTING.md,2026-02-15T03:43:31Z,contributing_guide,disclosure;human_responsibility;maintainer_review_discretion;model_tool_usage_detail,onsi/ginkgo,1,0.516333,language_owner,True,True,True,True,Go,Go,User,User,5000-inf,5000-inf,0500-0999,0500-0999,13774,8990,706,708,1604,914,,,4790,4644
FTE108,FCR-0348,jackc/pgx,CONTRIBUTING.md,2026-02-15T03:43:31Z,contributing_guide,disclosure;human_responsibility;maintainer_review_discretion;model_tool_usage_detail,gokcehan/lf,2,0.850562,language_owner,True,True,True,True,Go,Go,User,User,5000-inf,5000-inf,0500-0999,0500-0999,13774,9259,706,983,1604,1305,,,4790,3558
FTE108,FCR-0348,jackc/pgx,CONTRIBUTING.md,2026-02-15T03:43:31Z,contributing_guide,disclosure;human_responsibility;maintainer_review_discretion;model_tool_usage_detail,evanw/esbuild,3,1.148346,language_owner,True,True,True,True,Go,Go,User,User,5000-inf,5000-inf,0500-0999,0500-0999,13774,39876,706,513,1604,3885,,,4790,3618
FTE108,FCR-0348,jackc/pgx,CONTRIBUTING.md,2026-02-15T03:43:31Z,contributing_guide,disclosure;human_responsibility;maintainer_review_discretion;model_tool_usage_detail,TwiN/gatus,4,1.178733,language_owner,True,True,True,True,Go,Go,User,User,5000-inf,5000-inf,0500-0999,0500-0999,13774,10876,706,829,1604,697,,,4790,2441
FTE108,FCR-0348,jackc/pgx,CONTRIBUTING.md,2026-02-15T03:43:31Z,contributing_guide,disclosure;human_responsibility;maintainer_review_discretion;model_tool_usage_detail,binwiederhier/ntfy,5,1.525769,language_owner,True,True,True,True,Go,Go,User,User,5000-inf,5000-inf,0500-0999,0500-0999,13774,30082,706,503,1604,1202,,,4790,1661
FTE109,FCR-0008,TecharoHQ/anubis,CONTRIBUTING.md,2026-02-15T13:19:12Z,contributing_guide,authorship_or_provenance;process_requirement,apache/answer,1,0.568442,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,5000-inf,5000-inf,0500-0999,0500-0999,19081,15496,796,763,593,691,,,420,1320
FTE109,FCR-0008,TecharoHQ/anubis,CONTRIBUTING.md,2026-02-15T13:19:12Z,contributing_guide,authorship_or_provenance;process_requirement,charmbracelet/gum,2,0.625534,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,5000-inf,5000-inf,0500-0999,0500-0999,19081,23575,796,539,593,459,,,420,1431
FTE109,FCR-0008,TecharoHQ/anubis,CONTRIBUTING.md,2026-02-15T13:19:12Z,contributing_guide,authorship_or_provenance;process_requirement,sysadminsmedia/homebox,3,0.98762,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,5000-inf,5000-inf,0500-0999,0500-0999,19081,6065,796,514,593,570,,,420,693
FTE109,FCR-0008,TecharoHQ/anubis,CONTRIBUTING.md,2026-02-15T13:19:12Z,contributing_guide,authorship_or_provenance;process_requirement,evilmartians/lefthook,4,1.219882,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,5000-inf,5000-inf,0500-0999,0500-0999,19081,8157,796,786,593,493,,,420,2652
FTE109,FCR-0008,TecharoHQ/anubis,CONTRIBUTING.md,2026-02-15T13:19:12Z,contributing_guide,authorship_or_provenance;process_requirement,apache/casbin,5,1.393513,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,5000-inf,5000-inf,0500-0999,0500-0999,19081,20092,796,652,593,938,,,420,3320
FTE112,FCR-0086,dubzzz/fast-check,.github/PULL_REQUEST_TEMPLATE.md,2026-02-19T20:26:38Z,pr_template,human_responsibility;process_requirement,sidorares/node-mysql2,1,3.261513,language_owner,True,True,True,False,TypeScript,TypeScript,User,User,1000-4999,1000-4999,3000-9999,1000-2999,4915,4360,6212,2802,631,1355,,,3115,4772
FTE112,FCR-0086,dubzzz/fast-check,.github/PULL_REQUEST_TEMPLATE.md,2026-02-19T20:26:38Z,pr_template,human_responsibility;process_requirement,thymikee/jest-preset-angular,2,3.325312,language_owner,True,True,False,True,TypeScript,TypeScript,User,User,1000-4999,200-999,3000-9999,3000-9999,4915,916,6212,3282,631,481,,,3115,3329
FTE112,FCR-0086,dubzzz/fast-check,.github/PULL_REQUEST_TEMPLATE.md,2026-02-19T20:26:38Z,pr_template,human_responsibility;process_requirement,fb55/htmlparser2,3,3.366251,language_owner,True,True,True,False,TypeScript,TypeScript,User,User,1000-4999,1000-4999,3000-9999,1000-2999,4915,4762,6212,2101,631,315,,,3115,5371
FTE112,FCR-0086,dubzzz/fast-check,.github/PULL_REQUEST_TEMPLATE.md,2026-02-19T20:26:38Z,pr_template,human_responsibility;process_requirement,firecow/gitlab-ci-local,4,3.444555,language_owner,True,True,True,False,TypeScript,TypeScript,User,User,1000-4999,1000-4999,3000-9999,1000-2999,4915,3879,6212,1132,631,671,,,3115,2319
FTE112,FCR-0086,dubzzz/fast-check,.github/PULL_REQUEST_TEMPLATE.md,2026-02-19T20:26:38Z,pr_template,human_responsibility;process_requirement,breaking-brake/cc-wf-studio,5,4.101448,language_owner,True,True,True,False,TypeScript,TypeScript,User,User,1000-4999,1000-4999,3000-9999,0500-0999,4915,4935,6212,660,631,101,,,3115,191
FTE113,FCR-0156,starfederation/datastar,.github/ISSUE_TEMPLATE/bug-report.yaml,2026-02-20T19:14:18Z,issue_template,disclosure;process_requirement;restriction_or_ban;verification_testing,jetkvm/kvm,1,0.372017,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,1000-4999,1000-4999,0500-0999,0500-0999,4378,4611,624,754,479,610,,,987,585
FTE113,FCR-0156,starfederation/datastar,.github/ISSUE_TEMPLATE/bug-report.yaml,2026-02-20T19:14:18Z,issue_template,disclosure;process_requirement;restriction_or_ban;verification_testing,scriptscat/scriptcat,2,0.573032,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,1000-4999,1000-4999,0500-0999,0500-0999,4378,4429,624,572,479,784,,,987,1951
FTE113,FCR-0156,starfederation/datastar,.github/ISSUE_TEMPLATE/bug-report.yaml,2026-02-20T19:14:18Z,issue_template,disclosure;process_requirement;restriction_or_ban;verification_testing,ferdium/ferdium-app,3,0.796564,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,1000-4999,1000-4999,0500-0999,0500-0999,4378,4243,624,809,479,1489,,,987,1488
FTE113,FCR-0156,starfederation/datastar,.github/ISSUE_TEMPLATE/bug-report.yaml,2026-02-20T19:14:18Z,issue_template,disclosure;process_requirement;restriction_or_ban;verification_testing,searchkit/searchkit,4,1.307931,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,1000-4999,1000-4999,0500-0999,0500-0999,4378,4859,624,757,479,638,,,987,3826
FTE113,FCR-0156,starfederation/datastar,.github/ISSUE_TEMPLATE/bug-report.yaml,2026-02-20T19:14:18Z,issue_template,disclosure;process_requirement;restriction_or_ban;verification_testing,laudspeaker/laudspeaker,5,1.354374,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,1000-4999,1000-4999,0500-0999,0500-0999,4378,2591,624,500,479,63,,,987,1313
FTE114,FCR-0037,GreedyBear-Project/GreedyBear,.github/pull_request_template.md,2026-02-21T07:27:31Z,pr_template,human_responsibility;process_requirement;verification_testing,pybop-team/PyBOP,1,0.680311,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,50-199,50-199,0500-0999,0500-0999,198,196,948,575,348,353,4.0,4.0,1600,1063
FTE114,FCR-0037,GreedyBear-Project/GreedyBear,.github/pull_request_template.md,2026-02-21T07:27:31Z,pr_template,human_responsibility;process_requirement;verification_testing,open5e/open5e-api,2,1.249588,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,50-199,50-199,0500-0999,0500-0999,198,200,948,586,348,324,4.0,3.0,1600,2669
FTE114,FCR-0037,GreedyBear-Project/GreedyBear,.github/pull_request_template.md,2026-02-21T07:27:31Z,pr_template,human_responsibility;process_requirement;verification_testing,cgwire/zou,3,1.346656,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,50-199,50-199,0500-0999,0500-0999,198,189,948,864,348,200,4.0,3.0,1600,3334
FTE114,FCR-0037,GreedyBear-Project/GreedyBear,.github/pull_request_template.md,2026-02-21T07:27:31Z,pr_template,human_responsibility;process_requirement;verification_testing,datajoint/datajoint-python,4,1.55001,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,50-199,50-199,0500-0999,0500-0999,198,192,948,745,348,685,4.0,4.0,1600,4982
FTE114,FCR-0037,GreedyBear-Project/GreedyBear,.github/pull_request_template.md,2026-02-21T07:27:31Z,pr_template,human_responsibility;process_requirement;verification_testing,ME-ICA/tedana,5,2.269248,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,50-199,50-199,0500-0999,0500-0999,198,183,948,734,348,664,4.0,6.0,1600,3099
FTE115,FCR-0184,Delgan/loguru,CONTRIBUTING.rst,2026-02-22T00:32:28Z,contributing_guide,disclosure;human_responsibility;restriction_or_ban,evilsocket/opensnitch,1,0.467481,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,5000-inf,5000-inf,0100-0499,0100-0499,23857,13595,309,321,1155,908,,,3191,3312
FTE115,FCR-0184,Delgan/loguru,CONTRIBUTING.rst,2026-02-22T00:32:28Z,contributing_guide,disclosure;human_responsibility;restriction_or_ban,serengil/deepface,2,0.755346,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,5000-inf,5000-inf,0100-0499,0100-0499,23857,22689,309,350,1155,1240,,,3191,2284
FTE115,FCR-0184,Delgan/loguru,CONTRIBUTING.rst,2026-02-22T00:32:28Z,contributing_guide,disclosure;human_responsibility;restriction_or_ban,benbusby/whoogle-search,3,0.77779,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,5000-inf,5000-inf,0100-0499,0100-0499,23857,11502,309,405,1155,760,,,3191,2302
FTE115,FCR-0184,Delgan/loguru,CONTRIBUTING.rst,2026-02-22T00:32:28Z,contributing_guide,disclosure;human_responsibility;restriction_or_ban,m-bain/whisperX,4,0.998249,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,5000-inf,5000-inf,0100-0499,0100-0499,23857,21753,309,376,1155,959,,,3191,1249
FTE115,FCR-0184,Delgan/loguru,CONTRIBUTING.rst,2026-02-22T00:32:28Z,contributing_guide,disclosure;human_responsibility;restriction_or_ban,CorentinJ/Real-Time-Voice-Cloning,5,1.529046,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,5000-inf,5000-inf,0100-0499,0100-0499,23857,59725,309,153,1155,1113,,,3191,2542
FTE116,FCR-0003,IBM/sarama,CONTRIBUTING.md,2026-02-25T08:23:28Z,contributing_guide,authorship_or_provenance;human_responsibility,flannel-io/flannel,1,0.576359,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,5000-inf,5000-inf,1000-2999,1000-2999,12480,9450,2006,1260,1447,1180,,,4693,4323
