review_id,repo,primary_path,trace_path_used,adjudicated_carrier,adjudicated_components,adjudicated_orientation,trace_status,adoption_located,adoption_date,adoption_commit,adoption_message,date_reliability,history_commits_checked,history_truncated,candidate_paths_considered,candidate_paths_with_current_match,current_file_checked,current_file_matches,first_match_basis,matched_rule_components,evidence_snippet,fetch_error_count,trace_error
FCR-0227,skarnet/execline,CONTRIBUTING,CONTRIBUTING,contributing_guide,restriction_or_ban,exclusionary_gatekeeping,located,True,2026-03-26T17:44:11Z,9f512cdbdfbdd650b34b361302de6af02851ef2e," AI policies, better -lskarnet error message",high,2,False,CONTRIBUTING,CONTRIBUTING,True,True,strict_main_ai_contribution_governance,restriction_or_ban,"Please add a Signed-Off-By: line at the end of your commits, which certifies that you have the right and authority to pass it on as an open-source patch, as explicited in the Developer's Certificate of Origin available in this project's DCO file, or at https://developercertificate.org/ - AI policy This project does not accept contributions generated by LLMs (large language models), sometimes also referred to as ""AI"". This policy is not open to discussion. Any content submitted that is clearly labelled as LLM-generated will be immediately closed, and any attempt to bypass this policy in any way will result in a ban from the project.",0,
FCR-0228,skarnet/s6,CONTRIBUTING,CONTRIBUTING,contributing_guide,restriction_or_ban,exclusionary_gatekeeping,located,True,2026-03-16T21:09:38Z,41dec6436242c4daccdd9fdee3ac052004c439bd," Refactor ftrig using sass; clean up API a bit, update its users",high,2,False,CONTRIBUTING,CONTRIBUTING,True,True,strict_main_ai_contribution_governance,restriction_or_ban,"Please add a Signed-Off-By: line at the end of your commits, which certifies that you have the right and authority to pass it on as an open-source patch, as explicited in the Developer's Certificate of Origin available in this project's DCO file, or at https://developercertificate.org/ - AI policy This project does not accept contributions generated by LLMs (large language models), sometimes also referred to as ""AI"". This policy is not open to discussion. Any content submitted that is clearly labelled as LLM-generated will be immediately closed, and any attempt to bypass this policy in any way will result in a ban from the project.",0,
FCR-0231,zeromq/pyzmq,CONTRIBUTING.md,CONTRIBUTING.md,contributing_guide,restriction_or_ban,exclusionary_gatekeeping,located,True,2026-03-17T15:34:50Z,b8f1c86a3f0c788b9f288d71549db0509fb066d1,add llm notes,high,9,False,CONTRIBUTING.md,CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,human_responsibility;verification_testing,"# Contributing to pyzmq ## LLMs and generative AI tools Since generative AI tools like LLMs are destroying open source and the environment alike, all contributions from LLM tools such as ChatGPT, Claude, Copilot, Gemini, etc. are not accepted. That goes for both code and (more importantly) human communication channels such as Issues, Comments, Pull Requests, and Discussions. ## Testing",0,
FCR-0234,M2Team/NanaBox,CONTRIBUTING.md,CONTRIBUTING.md,contributing_guide,human_responsibility;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,located,True,2026-04-06T07:01:31Z,684a75f5cc9ec6996cc616f99c936b7a1eaa16e8,Synchronize the Contribution Guide from NanaZip.,high,10,False,CONTRIBUTING.md,CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,process_requirement,"rewrite contributors' PRs as needed. - You are forbidden to modify any content in any files and folders starting with the ""Mile."" prefix because those implementations are shared across many projects, or your pull request will not be merged and will be closed immediately, unless you get the permission from Kenji Mouri. - It's OK to use AI/LLM tools to help you write code, but you must ensure that the final commit is written and reviewed by yourself, following our coding style and conventions. If we find that your pull request has no contribution from you, or the contribution is not reviewed by you, your pull request will not be merged and will be closed immediately. - Feedback su",0,
FCR-0238,OffchainLabs/nitro,CONTRIBUTING.md,CONTRIBUTING.md,contributing_guide,maintainer_review_discretion;restriction_or_ban,exclusionary_gatekeeping,located,True,2025-08-18T13:34:59Z,ace5dd660bf177e6ca1842728dc2cfba3e155cce,Improve description of trivial contributions,high,4,False,CONTRIBUTING.md,CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,process_requirement,"NT] > Please, **do not send pull requests for trivial changes**; these will be rejected. > These types of pull requests incur a cost to reviewers and do not provide much value to the project. > If you are unsure, please open an issue first to discuss the change. > Here are some examples of trivial PRs that will most-likely be rejected: > * Fixing typos > * AI-generated code > * Refactors that don't improve usability <!-- end-trivial-prs --> ## Contribution Steps **1. Build Nitro locally following our instructions in our [docs](https://docs.arbitrum.io/run-arbitrum-node/nitro/build-nitro-locally).** **2. Fork the Nitro repo.** Sign in to your GitHub account or create a new account if you do not have one already. Then n",0,
FCR-0239,Textualize/rich,.github/pull_request_template.md,.github/pull_request_template.md,pr_template,disclosure;maintainer_review_discretion;process_requirement,conditional_acceptance_accountability;process_template_absorption,located,True,2025-12-02T10:18:00Z,f82a399d584092f0195d0f68add0c03531e02c84,Include AI usage checkbox in PR template,high,5,False,.github/pull_request_template.md,.github/pull_request_template.md,True,True,strict_main_ai_contribution_governance,process_requirement,"doubt, please open a discussion first. --> <!-- *Are you contributing typo fixes?* If your PR solely consists of typos, at least one must be in the docs to warrant an addition to CONTRIBUTORS.md --> ## Type of changes - [ ] Bug fix - [ ] New feature - [ ] Documentation / docstrings - [ ] Tests - [ ] Other ## AI? - [ ] AI was used to generate this PR AI generated PRs may be accepted, but only if @willmcgugan has responded on an issue or discussion. ## Checklist - [ ] I've run the latest [black](https://github.com/psf/black) with default args on new code. - [ ] I've updated CHANGELOG.md and CONTRIBUTORS.md where appropriate (see note about typos above). - [ ] I've added tests for new code. - [ ] I accept that @will",0,
FCR-0242,austin-weeks/miasma,CONTRIBUTING.md,CONTRIBUTING.md,contributing_guide,restriction_or_ban,exclusionary_gatekeeping,located,True,2026-04-22T01:28:07Z,7a8ff7019d0873d508c46a9b1f410b0d87b7393a,add CONTRIBUTING,high,1,False,CONTRIBUTING.md,CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,process_requirement,"# Contributing to Miasma Contributions are welcome! Please open an [issue](https://github.com/austin-weeks/miasma/issues) for bug reports or feature requests. If you see an open issue that you'd like to tackle, leave a comment expressing interest and it will be assigned to you. Please note that primarily AI-generated contributions will be automatically rejected. This project is for humans, by humans. ## Development For convenience, you can run all CI checks locally with [`just`](https://github.com/casey/just#installation): ```sh just local-ci ```",0,
FCR-0243,axllent/mailpit,CONTRIBUTING.md,CONTRIBUTING.md,contributing_guide,restriction_or_ban,exclusionary_gatekeeping,located,True,2026-02-05T04:05:12Z,b9d071db810283c1701c21c17624fc9b9eafc30d,Update contributing document,high,2,False,CONTRIBUTING.md;.github/SECURITY.md,CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,process_requirement,"ns and contact information. ## Contributing code Please ensure your code is clean and well-commented, and [passes linting](https://mailpit.axllent.org/docs/development/code-linting/) before submitting a Pull Request. Contributions should enhance the functionality or usability of Mailpit, focusing on quality over quantity. Note that while assistance from AI tools is perfectly acceptable, **""[vibe coded](https://en.wikipedia.org/wiki/Vibe_coding)"" pull requests will most likely not be accepted.** We value the unique insights and creativity that individual contributors bring to the project. Thank you for your understanding and for contributing to Mailpit!",0,
FCR-0244,axolotl-ai-cloud/axolotl,.github/PULL_REQUEST_TEMPLATE.md,.github/PULL_REQUEST_TEMPLATE.md,pr_template,disclosure;model_tool_usage_detail;process_requirement,conditional_acceptance_accountability;process_template_absorption,located,True,2026-01-14T14:39:21Z,1410e4474e0ca0bdc751922aa3396be06ae93bd1,update PR template (#3349) [skip ci],high,2,False,.github/PULL_REQUEST_TEMPLATE.md,.github/PULL_REQUEST_TEMPLATE.md,True,True,strict_main_ai_contribution_governance,process_requirement,"it solve? --> <!--- If it fixes an open issue, please link to the issue here. --> ## How has this been tested? <!--- Please describe in detail how you tested your changes. --> <!--- Include details of your testing environment, tests ran to see how --> <!--- your change affects other areas of the code, etc. --> ## AI Usage Disclaimer <!--- Was AI (e.g., ChatGPT, Claude, Copilot) used to generate or assist with this PR? --> <!--- Please indicate: No / Yes (specify which tool and to what extent) --> ## Screenshots (if appropriate) ## Types of changes <!--- What types of changes does your code introduce? Put an `x` in all the boxes that apply: --> ## Social Handles (Optional) <!-- Thanks for submitting a bugfix",0,
FCR-0248,buildkite/agent,.github/pull_request_template.md,.github/pull_request_template.md,pr_template,disclosure;model_tool_usage_detail;process_requirement,conditional_acceptance_accountability;process_template_absorption,located,True,2025-08-20T00:54:57Z,8c09449223c442c21ec420d849e9140101fbec98,Add disclosures/credits to PR template,high,4,False,.github/pull_request_template.md,.github/pull_request_template.md,True,True,strict_main_ai_contribution_governance,process_requirement,"--> ### Disclosures / Credits <!-- If you used AI in any way to produce this PR (beyond typo fixes or small amounts of tab-autocompletion), please describe the extent of the contribution here, and the tools used. Feel free to claim credit for work _not_ done by an AI here too, or to give credit to others who helped in any meaningful way. Examples: - ""Claude Code wrote the unit tests, then I implemented the rest of the change"" - ""I consulted ChatGPT on potential approaches, then wrote the implementation myself"" - ""I used Gemini to write the code and Midjourney to produce the diagrams"" - ""Special thanks to the Wikipedia page on ANSI escape codes"" - ""I did not use AI tools at all"" -->",0,
FCR-0249,buildkite/cli,.github/pull_request_template.md,.github/pull_request_template.md,pr_template,disclosure;model_tool_usage_detail;process_requirement,conditional_acceptance_accountability;process_template_absorption,located,True,2025-12-10T04:54:17Z,a468bc2adbad2e2ba62ba3830fedca76bab14dd7,chore: pull request template (#586),high,1,False,.github/pull_request_template.md,.github/pull_request_template.md,True,True,strict_main_ai_contribution_governance,process_requirement,"...`) ### Disclosures / Credits <!-- If you used AI in any way to produce this PR (beyond typo fixes or small amounts of tab-autocompletion), please describe the extent of the contribution here, and the tools used. Feel free to claim credit for work _not_ done by an AI here too, or to give credit to others who helped in any meaningful way. Examples: - ""Claude Code wrote the unit tests, then I implemented the rest of the change"" - ""I consulted ChatGPT on potential approaches, then wrote the implementation myself"" - ""I used Gemini to write the code and Midjourney to produce the diagrams"" - ""Special thanks to the Wikipedia page on ANSI escape codes"" - ""I did not use AI tools at all"" -->",0,
